timestamp,worker_id,gpu_id,util_percent,memory_used_mb,memory_total_mb,temp_c,power_w
2026-05-22T06:02:58.575933+00:00,scheduler,0,0,621.9,10240.0,34,53.957
2026-05-22T06:02:58.575933+00:00,scheduler,1,0,376.8,10240.0,36,29.005
2026-05-22T06:02:58.575933+00:00,scheduler,2,0,400.8,10240.0,33,28.083
2026-05-22T06:02:58.575933+00:00,scheduler,3,0,400.8,10240.0,34,36.146
2026-05-22T06:03:03.644277+00:00,scheduler,0,0,621.9,10240.0,35,102.968
2026-05-22T06:03:03.644277+00:00,scheduler,1,0,376.8,10240.0,35,26.526
2026-05-22T06:03:03.644277+00:00,scheduler,2,0,400.8,10240.0,33,25.507
2026-05-22T06:03:03.644277+00:00,scheduler,3,0,400.8,10240.0,33,31.749
2026-05-22T06:03:08.645021+00:00,scheduler,0,0,621.9,10240.0,36,102.974
2026-05-22T06:03:08.645021+00:00,scheduler,1,0,376.8,10240.0,35,26.478
2026-05-22T06:03:08.645021+00:00,scheduler,2,0,400.8,10240.0,33,25.523
2026-05-22T06:03:08.645021+00:00,scheduler,3,0,400.8,10240.0,33,31.756
2026-05-22T06:03:13.645987+00:00,scheduler,0,0,621.9,10240.0,36,103.09
2026-05-22T06:03:13.645987+00:00,scheduler,1,0,376.8,10240.0,35,26.539
2026-05-22T06:03:13.645987+00:00,scheduler,2,0,400.8,10240.0,33,25.604
2026-05-22T06:03:13.645987+00:00,scheduler,3,0,400.8,10240.0,33,31.94
2026-05-22T06:03:18.646849+00:00,scheduler,0,0,621.9,10240.0,34,33.479
2026-05-22T06:03:18.646849+00:00,scheduler,1,0,376.8,10240.0,35,26.589
2026-05-22T06:03:18.646849+00:00,scheduler,2,0,400.8,10240.0,33,25.625
2026-05-22T06:03:18.646849+00:00,scheduler,3,0,400.8,10240.0,33,31.843
2026-05-22T06:03:23.647767+00:00,scheduler,0,0,621.9,10240.0,33,33.411
2026-05-22T06:03:23.647767+00:00,scheduler,1,0,376.8,10240.0,35,26.464
2026-05-22T06:03:23.647767+00:00,scheduler,2,0,400.8,10240.0,33,25.583
2026-05-22T06:03:23.647767+00:00,scheduler,3,0,400.8,10240.0,33,31.848
2026-05-22T06:03:28.648487+00:00,scheduler,0,0,621.9,10240.0,33,33.434
2026-05-22T06:03:28.648487+00:00,scheduler,1,0,376.8,10240.0,35,26.908
2026-05-22T06:03:28.648487+00:00,scheduler,2,0,400.8,10240.0,33,25.582
2026-05-22T06:03:28.648487+00:00,scheduler,3,0,400.8,10240.0,33,31.807
2026-05-22T06:03:33.649596+00:00,scheduler,0,11,5741.9,10240.0,36,103.573
2026-05-22T06:03:33.649596+00:00,scheduler,1,0,376.8,10240.0,35,26.535
2026-05-22T06:03:33.649596+00:00,scheduler,2,0,400.8,10240.0,33,25.586
2026-05-22T06:03:33.649596+00:00,scheduler,3,0,400.8,10240.0,33,31.721
2026-05-22T06:03:38.650335+00:00,scheduler,0,0,8415.9,10240.0,37,103.293
2026-05-22T06:03:38.650335+00:00,scheduler,1,0,376.8,10240.0,35,26.443
2026-05-22T06:03:38.650335+00:00,scheduler,2,0,400.8,10240.0,33,25.524
2026-05-22T06:03:38.650335+00:00,scheduler,3,0,400.8,10240.0,33,31.867
2026-05-22T06:03:43.651106+00:00,scheduler,0,45,8717.9,10240.0,39,197.121
2026-05-22T06:03:43.651106+00:00,scheduler,1,0,376.8,10240.0,35,26.288
2026-05-22T06:03:43.651106+00:00,scheduler,2,0,400.8,10240.0,33,25.814
2026-05-22T06:03:43.651106+00:00,scheduler,3,0,400.8,10240.0,33,31.909
2026-05-22T06:03:48.651687+00:00,scheduler,0,11,2325.9,10240.0,38,104.134
2026-05-22T06:03:48.651687+00:00,scheduler,1,0,376.8,10240.0,35,26.512
2026-05-22T06:03:48.651687+00:00,scheduler,2,0,400.8,10240.0,33,25.725
2026-05-22T06:03:48.651687+00:00,scheduler,3,0,400.8,10240.0,33,31.876
2026-05-22T06:03:53.652344+00:00,scheduler,0,0,2745.9,10240.0,38,103.882
2026-05-22T06:03:53.652344+00:00,scheduler,1,0,376.8,10240.0,35,26.262
2026-05-22T06:03:53.652344+00:00,scheduler,2,0,400.8,10240.0,33,25.593
2026-05-22T06:03:53.652344+00:00,scheduler,3,0,400.8,10240.0,33,31.78
2026-05-22T06:03:58.653033+00:00,scheduler,0,0,2907.9,10240.0,38,103.782
2026-05-22T06:03:58.653033+00:00,scheduler,1,0,376.8,10240.0,35,26.316
2026-05-22T06:03:58.653033+00:00,scheduler,2,0,400.8,10240.0,33,25.614
2026-05-22T06:03:58.653033+00:00,scheduler,3,0,400.8,10240.0,33,31.671
2026-05-22T06:04:03.653771+00:00,scheduler,0,0,2907.9,10240.0,38,103.869
2026-05-22T06:04:03.653771+00:00,scheduler,1,0,376.8,10240.0,35,26.585
2026-05-22T06:04:03.653771+00:00,scheduler,2,0,400.8,10240.0,33,25.674
2026-05-22T06:04:03.653771+00:00,scheduler,3,0,400.8,10240.0,33,31.769
2026-05-22T06:04:08.654328+00:00,scheduler,0,0,3069.9,10240.0,39,103.772
2026-05-22T06:04:08.654328+00:00,scheduler,1,0,376.8,10240.0,35,26.379
2026-05-22T06:04:08.654328+00:00,scheduler,2,0,400.8,10240.0,33,25.577
2026-05-22T06:04:08.654328+00:00,scheduler,3,0,400.8,10240.0,33,31.691
2026-05-22T06:04:13.655010+00:00,scheduler,0,0,3213.9,10240.0,39,103.866
2026-05-22T06:04:13.655010+00:00,scheduler,1,0,376.8,10240.0,35,26.491
2026-05-22T06:04:13.655010+00:00,scheduler,2,0,400.8,10240.0,33,25.569
2026-05-22T06:04:13.655010+00:00,scheduler,3,0,400.8,10240.0,33,31.689
2026-05-22T06:04:18.656091+00:00,scheduler,0,0,3375.9,10240.0,39,104.097
2026-05-22T06:04:18.656091+00:00,scheduler,1,0,376.8,10240.0,35,26.401
2026-05-22T06:04:18.656091+00:00,scheduler,2,0,400.8,10240.0,33,25.621
2026-05-22T06:04:18.656091+00:00,scheduler,3,0,400.8,10240.0,33,31.833
2026-05-22T06:04:23.657086+00:00,scheduler,0,0,3591.9,10240.0,39,104.062
2026-05-22T06:04:23.657086+00:00,scheduler,1,0,376.8,10240.0,35,26.37
2026-05-22T06:04:23.657086+00:00,scheduler,2,0,400.8,10240.0,33,25.625
2026-05-22T06:04:23.657086+00:00,scheduler,3,0,400.8,10240.0,33,31.883
2026-05-22T06:04:28.658027+00:00,scheduler,0,0,3591.9,10240.0,39,104.082
2026-05-22T06:04:28.658027+00:00,scheduler,1,0,376.8,10240.0,35,26.446
2026-05-22T06:04:28.658027+00:00,scheduler,2,0,400.8,10240.0,33,25.555
2026-05-22T06:04:28.658027+00:00,scheduler,3,0,400.8,10240.0,33,31.76
2026-05-22T06:04:33.658993+00:00,scheduler,0,0,3663.9,10240.0,39,104.09
2026-05-22T06:04:33.658993+00:00,scheduler,1,0,376.8,10240.0,35,26.546
2026-05-22T06:04:33.658993+00:00,scheduler,2,0,400.8,10240.0,33,25.486
2026-05-22T06:04:33.658993+00:00,scheduler,3,0,400.8,10240.0,33,31.815
2026-05-22T06:04:38.659522+00:00,scheduler,0,1,3825.9,10240.0,40,104.13
2026-05-22T06:04:38.659522+00:00,scheduler,1,0,376.8,10240.0,35,26.532
2026-05-22T06:04:38.659522+00:00,scheduler,2,0,400.8,10240.0,33,25.607
2026-05-22T06:04:38.659522+00:00,scheduler,3,0,400.8,10240.0,33,31.982
