timestamp,iteration,best_combined_score,avg_combined_score,num_programs
2026-06-08T06:51:38.721460+00:00,5,0.5733333333333335,0.43619047619047624,7
2026-06-08T06:58:31.977656+00:00,10,0.5733333333333335,0.43200000000000005,10
2026-06-08T07:07:39.778912+00:00,15,0.6266666666666667,0.44500000000000006,16
2026-06-08T07:20:23.183237+00:00,20,0.6266666666666667,0.46031746031746035,21
2026-06-08T07:28:31.861604+00:00,25,0.6266666666666667,0.4594871794871796,26
2026-06-08T07:34:46.158653+00:00,120,0.6266666666666667,0.4587654320987655,27
