timestamp,worker_id,gpu_id,util_percent,memory_used_mb,memory_total_mb,temp_c,power_w
2026-05-22T08:47:47.897831+00:00,scheduler,0,0,400.8,10240.0,32,17.793
2026-05-22T08:47:47.897831+00:00,scheduler,1,0,400.8,10240.0,32,26.591
2026-05-22T08:47:47.897831+00:00,scheduler,2,0,400.8,10240.0,32,21.969
2026-05-22T08:47:47.897831+00:00,scheduler,3,0,376.8,10240.0,35,24.342
2026-05-22T08:47:52.962145+00:00,scheduler,0,0,400.8,10240.0,32,17.988
2026-05-22T08:47:52.962145+00:00,scheduler,1,0,400.8,10240.0,32,26.615
2026-05-22T08:47:52.962145+00:00,scheduler,2,0,400.8,10240.0,32,22.036
2026-05-22T08:47:52.962145+00:00,scheduler,3,0,376.8,10240.0,35,24.406
2026-05-22T08:47:57.972015+00:00,scheduler,0,0,400.8,10240.0,32,17.911
2026-05-22T08:47:57.972015+00:00,scheduler,1,0,400.8,10240.0,32,26.711
2026-05-22T08:47:57.972015+00:00,scheduler,2,0,400.8,10240.0,32,21.844
2026-05-22T08:47:57.972015+00:00,scheduler,3,0,376.8,10240.0,35,24.373
2026-05-22T08:48:03.018987+00:00,scheduler,0,0,621.9,10240.0,35,33.822
2026-05-22T08:48:03.018987+00:00,scheduler,1,0,400.8,10240.0,32,26.58
2026-05-22T08:48:03.018987+00:00,scheduler,2,0,400.8,10240.0,32,22.065
2026-05-22T08:48:03.018987+00:00,scheduler,3,0,376.8,10240.0,35,24.332
2026-05-22T08:48:08.020143+00:00,scheduler,0,0,621.9,10240.0,38,90.231
2026-05-22T08:48:08.020143+00:00,scheduler,1,0,400.8,10240.0,32,26.564
2026-05-22T08:48:08.020143+00:00,scheduler,2,0,400.8,10240.0,32,22.031
2026-05-22T08:48:08.020143+00:00,scheduler,3,0,376.8,10240.0,35,24.332
2026-05-22T08:48:13.020803+00:00,scheduler,0,0,621.9,10240.0,39,90.398
2026-05-22T08:48:13.020803+00:00,scheduler,1,0,400.8,10240.0,32,26.806
2026-05-22T08:48:13.020803+00:00,scheduler,2,0,400.8,10240.0,32,22.228
2026-05-22T08:48:13.020803+00:00,scheduler,3,0,376.8,10240.0,35,24.473
2026-05-22T08:48:18.021439+00:00,scheduler,0,0,621.9,10240.0,39,90.448
2026-05-22T08:48:18.021439+00:00,scheduler,1,0,400.8,10240.0,32,26.739
2026-05-22T08:48:18.021439+00:00,scheduler,2,0,400.8,10240.0,32,22.081
2026-05-22T08:48:18.021439+00:00,scheduler,3,0,376.8,10240.0,35,24.415
2026-05-22T08:48:23.022131+00:00,scheduler,0,0,621.9,10240.0,35,18.631
2026-05-22T08:48:23.022131+00:00,scheduler,1,0,400.8,10240.0,32,26.61
2026-05-22T08:48:23.022131+00:00,scheduler,2,0,400.8,10240.0,32,22.062
2026-05-22T08:48:23.022131+00:00,scheduler,3,0,376.8,10240.0,35,24.385
2026-05-22T08:48:28.022678+00:00,scheduler,0,0,621.9,10240.0,34,18.203
2026-05-22T08:48:28.022678+00:00,scheduler,1,0,400.8,10240.0,32,26.689
2026-05-22T08:48:28.022678+00:00,scheduler,2,0,400.8,10240.0,32,22.296
2026-05-22T08:48:28.022678+00:00,scheduler,3,0,376.8,10240.0,35,24.475
2026-05-22T08:48:33.023312+00:00,scheduler,0,0,621.9,10240.0,34,18.078
2026-05-22T08:48:33.023312+00:00,scheduler,1,0,400.8,10240.0,32,26.677
2026-05-22T08:48:33.023312+00:00,scheduler,2,0,400.8,10240.0,32,22.195
2026-05-22T08:48:33.023312+00:00,scheduler,3,0,376.8,10240.0,35,24.326
2026-05-22T08:48:38.023920+00:00,scheduler,0,0,1365.9,10240.0,39,90.47
2026-05-22T08:48:38.023920+00:00,scheduler,1,0,400.8,10240.0,32,26.673
2026-05-22T08:48:38.023920+00:00,scheduler,2,0,400.8,10240.0,32,22.131
2026-05-22T08:48:38.023920+00:00,scheduler,3,0,376.8,10240.0,35,24.413
2026-05-22T08:48:43.024453+00:00,scheduler,0,1,1569.9,10240.0,40,90.725
2026-05-22T08:48:43.024453+00:00,scheduler,1,0,400.8,10240.0,32,26.705
2026-05-22T08:48:43.024453+00:00,scheduler,2,0,400.8,10240.0,32,21.982
2026-05-22T08:48:43.024453+00:00,scheduler,3,0,376.8,10240.0,35,24.48
2026-05-22T08:48:48.025032+00:00,scheduler,0,1,2365.9,10240.0,40,90.802
2026-05-22T08:48:48.025032+00:00,scheduler,1,0,400.8,10240.0,32,26.697
2026-05-22T08:48:48.025032+00:00,scheduler,2,0,400.8,10240.0,32,22.271
2026-05-22T08:48:48.025032+00:00,scheduler,3,0,376.8,10240.0,36,24.484
2026-05-22T08:48:53.025837+00:00,scheduler,0,1,3121.9,10240.0,41,90.868
2026-05-22T08:48:53.025837+00:00,scheduler,1,0,400.8,10240.0,32,26.653
2026-05-22T08:48:53.025837+00:00,scheduler,2,0,400.8,10240.0,32,22.019
2026-05-22T08:48:53.025837+00:00,scheduler,3,0,376.8,10240.0,36,24.301
2026-05-22T08:48:58.026390+00:00,scheduler,0,0,3713.9,10240.0,41,90.832
2026-05-22T08:48:58.026390+00:00,scheduler,1,0,400.8,10240.0,32,26.65
2026-05-22T08:48:58.026390+00:00,scheduler,2,0,400.8,10240.0,32,21.993
2026-05-22T08:48:58.026390+00:00,scheduler,3,0,376.8,10240.0,36,24.37
2026-05-22T08:49:03.026924+00:00,scheduler,0,2,4305.9,10240.0,41,91.009
2026-05-22T08:49:03.026924+00:00,scheduler,1,0,400.8,10240.0,32,26.602
2026-05-22T08:49:03.026924+00:00,scheduler,2,0,400.8,10240.0,32,22.156
2026-05-22T08:49:03.026924+00:00,scheduler,3,0,376.8,10240.0,36,24.465
2026-05-22T08:49:08.027474+00:00,scheduler,0,1,5197.9,10240.0,42,91.253
2026-05-22T08:49:08.027474+00:00,scheduler,1,0,400.8,10240.0,33,26.679
2026-05-22T08:49:08.027474+00:00,scheduler,2,0,400.8,10240.0,32,22.137
2026-05-22T08:49:08.027474+00:00,scheduler,3,0,376.8,10240.0,36,24.396
2026-05-22T08:49:13.028059+00:00,scheduler,0,1,5857.9,10240.0,42,91.198
2026-05-22T08:49:13.028059+00:00,scheduler,1,0,400.8,10240.0,33,26.573
2026-05-22T08:49:13.028059+00:00,scheduler,2,0,400.8,10240.0,32,22.171
2026-05-22T08:49:13.028059+00:00,scheduler,3,0,376.8,10240.0,36,24.391
2026-05-22T08:49:18.035513+00:00,scheduler,0,0,6313.9,10240.0,42,91.486
2026-05-22T08:49:18.035513+00:00,scheduler,1,0,400.8,10240.0,33,26.58
2026-05-22T08:49:18.035513+00:00,scheduler,2,0,400.8,10240.0,32,22.116
2026-05-22T08:49:18.035513+00:00,scheduler,3,0,376.8,10240.0,36,24.556
2026-05-22T08:49:23.047499+00:00,scheduler,0,2,6797.9,10240.0,43,91.48
2026-05-22T08:49:23.047499+00:00,scheduler,1,0,400.8,10240.0,33,26.722
2026-05-22T08:49:23.047499+00:00,scheduler,2,0,400.8,10240.0,32,22.147
2026-05-22T08:49:23.047499+00:00,scheduler,3,0,376.8,10240.0,36,24.375
2026-05-22T08:49:28.053022+00:00,scheduler,0,3,7525.9,10240.0,43,91.512
2026-05-22T08:49:28.053022+00:00,scheduler,1,0,400.8,10240.0,33,26.722
2026-05-22T08:49:28.053022+00:00,scheduler,2,0,400.8,10240.0,32,22.168
2026-05-22T08:49:28.053022+00:00,scheduler,3,0,376.8,10240.0,36,24.37
2026-05-22T08:49:33.058086+00:00,scheduler,0,0,8301.9,10240.0,43,91.686
2026-05-22T08:49:33.058086+00:00,scheduler,1,0,400.8,10240.0,33,26.714
2026-05-22T08:49:33.058086+00:00,scheduler,2,0,400.8,10240.0,32,22.001
2026-05-22T08:49:33.058086+00:00,scheduler,3,0,376.8,10240.0,36,24.337
2026-05-22T08:49:38.059163+00:00,scheduler,0,5,8697.9,10240.0,45,112.263
2026-05-22T08:49:38.059163+00:00,scheduler,1,0,400.8,10240.0,33,26.84
2026-05-22T08:49:38.059163+00:00,scheduler,2,0,400.8,10240.0,33,22.034
2026-05-22T08:49:38.059163+00:00,scheduler,3,0,376.8,10240.0,36,24.529
2026-05-22T08:49:43.059898+00:00,scheduler,0,11,8697.9,10240.0,44,92.133
2026-05-22T08:49:43.059898+00:00,scheduler,1,0,400.8,10240.0,33,26.746
2026-05-22T08:49:43.059898+00:00,scheduler,2,0,400.8,10240.0,33,22.029
2026-05-22T08:49:43.059898+00:00,scheduler,3,0,376.8,10240.0,36,24.371
2026-05-22T08:49:48.061927+00:00,scheduler,0,3,1195.9,10240.0,44,92.086
2026-05-22T08:49:48.061927+00:00,scheduler,1,0,400.8,10240.0,33,26.658
2026-05-22T08:49:48.061927+00:00,scheduler,2,0,400.8,10240.0,33,21.924
2026-05-22T08:49:48.061927+00:00,scheduler,3,0,376.8,10240.0,36,24.347
2026-05-22T08:49:53.062795+00:00,scheduler,0,0,1951.9,10240.0,44,91.763
2026-05-22T08:49:53.062795+00:00,scheduler,1,0,400.8,10240.0,33,26.682
2026-05-22T08:49:53.062795+00:00,scheduler,2,0,400.8,10240.0,33,22.149
2026-05-22T08:49:53.062795+00:00,scheduler,3,0,376.8,10240.0,36,24.347
2026-05-22T08:49:58.063921+00:00,scheduler,0,0,2473.9,10240.0,44,91.972
2026-05-22T08:49:58.063921+00:00,scheduler,1,0,400.8,10240.0,33,26.801
2026-05-22T08:49:58.063921+00:00,scheduler,2,0,400.8,10240.0,33,22.264
2026-05-22T08:49:58.063921+00:00,scheduler,3,0,376.8,10240.0,36,24.416
2026-05-22T08:50:03.064457+00:00,scheduler,0,0,3247.9,10240.0,44,91.875
2026-05-22T08:50:03.064457+00:00,scheduler,1,0,400.8,10240.0,33,26.839
2026-05-22T08:50:03.064457+00:00,scheduler,2,0,400.8,10240.0,33,22.059
2026-05-22T08:50:03.064457+00:00,scheduler,3,0,376.8,10240.0,36,24.36
2026-05-22T08:50:08.065046+00:00,scheduler,0,2,3571.9,10240.0,44,91.959
2026-05-22T08:50:08.065046+00:00,scheduler,1,0,400.8,10240.0,33,26.756
2026-05-22T08:50:08.065046+00:00,scheduler,2,0,400.8,10240.0,33,22.162
2026-05-22T08:50:08.065046+00:00,scheduler,3,0,376.8,10240.0,36,24.325
2026-05-22T08:50:13.065630+00:00,scheduler,0,0,4111.9,10240.0,44,91.89
2026-05-22T08:50:13.065630+00:00,scheduler,1,0,400.8,10240.0,33,26.802
2026-05-22T08:50:13.065630+00:00,scheduler,2,0,400.8,10240.0,33,22.107
2026-05-22T08:50:13.065630+00:00,scheduler,3,0,376.8,10240.0,36,24.311
2026-05-22T08:50:18.066170+00:00,scheduler,0,0,5047.9,10240.0,44,91.918
2026-05-22T08:50:18.066170+00:00,scheduler,1,0,400.8,10240.0,33,26.773
2026-05-22T08:50:18.066170+00:00,scheduler,2,0,400.8,10240.0,33,22.24
2026-05-22T08:50:18.066170+00:00,scheduler,3,0,376.8,10240.0,36,24.445
