timestamp,worker_id,gpu_id,util_percent,memory_used_mb,memory_total_mb,temp_c,power_w
2026-05-22T06:47:44.980298+00:00,scheduler,0,0,400.8,10240.0,32,33.195
2026-05-22T06:47:44.980298+00:00,scheduler,1,0,376.8,10240.0,34,26.256
2026-05-22T06:47:44.980298+00:00,scheduler,2,0,400.8,10240.0,32,25.576
2026-05-22T06:47:44.980298+00:00,scheduler,3,0,400.8,10240.0,33,31.866
2026-05-22T06:47:50.043141+00:00,scheduler,0,0,621.9,10240.0,35,102.837
2026-05-22T06:47:50.043141+00:00,scheduler,1,0,376.8,10240.0,34,26.298
2026-05-22T06:47:50.043141+00:00,scheduler,2,0,400.8,10240.0,32,25.521
2026-05-22T06:47:50.043141+00:00,scheduler,3,0,400.8,10240.0,33,31.849
2026-05-22T06:47:55.044511+00:00,scheduler,0,0,621.9,10240.0,36,103.069
2026-05-22T06:47:55.044511+00:00,scheduler,1,0,376.8,10240.0,34,26.277
2026-05-22T06:47:55.044511+00:00,scheduler,2,0,400.8,10240.0,32,25.687
2026-05-22T06:47:55.044511+00:00,scheduler,3,0,400.8,10240.0,33,31.933
2026-05-22T06:48:00.045490+00:00,scheduler,0,0,621.9,10240.0,36,103.128
2026-05-22T06:48:00.045490+00:00,scheduler,1,0,376.8,10240.0,34,26.138
2026-05-22T06:48:00.045490+00:00,scheduler,2,0,400.8,10240.0,32,25.667
2026-05-22T06:48:00.045490+00:00,scheduler,3,0,400.8,10240.0,33,31.605
2026-05-22T06:48:05.046269+00:00,scheduler,0,0,621.9,10240.0,33,35.817
2026-05-22T06:48:05.046269+00:00,scheduler,1,0,376.8,10240.0,34,26.299
2026-05-22T06:48:05.046269+00:00,scheduler,2,0,400.8,10240.0,32,25.655
2026-05-22T06:48:05.046269+00:00,scheduler,3,0,400.8,10240.0,33,31.783
2026-05-22T06:48:10.047248+00:00,scheduler,0,0,621.9,10240.0,33,33.469
2026-05-22T06:48:10.047248+00:00,scheduler,1,0,376.8,10240.0,34,25.901
2026-05-22T06:48:10.047248+00:00,scheduler,2,0,400.8,10240.0,32,25.751
2026-05-22T06:48:10.047248+00:00,scheduler,3,0,400.8,10240.0,33,31.872
2026-05-22T06:48:15.048033+00:00,scheduler,0,0,621.9,10240.0,33,33.397
2026-05-22T06:48:15.048033+00:00,scheduler,1,0,376.8,10240.0,34,26.254
2026-05-22T06:48:15.048033+00:00,scheduler,2,0,400.8,10240.0,32,25.701
2026-05-22T06:48:15.048033+00:00,scheduler,3,0,400.8,10240.0,33,31.774
2026-05-22T06:48:20.048764+00:00,scheduler,0,0,621.9,10240.0,33,33.194
2026-05-22T06:48:20.048764+00:00,scheduler,1,0,376.8,10240.0,34,26.2
2026-05-22T06:48:20.048764+00:00,scheduler,2,0,400.8,10240.0,32,25.563
2026-05-22T06:48:20.048764+00:00,scheduler,3,0,400.8,10240.0,33,31.807
2026-05-22T06:48:25.049586+00:00,scheduler,0,0,621.9,10240.0,33,33.405
2026-05-22T06:48:25.049586+00:00,scheduler,1,0,376.8,10240.0,34,26.399
2026-05-22T06:48:25.049586+00:00,scheduler,2,0,400.8,10240.0,32,25.521
2026-05-22T06:48:25.049586+00:00,scheduler,3,0,400.8,10240.0,33,31.761
2026-05-22T06:48:30.050192+00:00,scheduler,0,0,621.9,10240.0,33,33.252
2026-05-22T06:48:30.050192+00:00,scheduler,1,0,376.8,10240.0,34,26.153
2026-05-22T06:48:30.050192+00:00,scheduler,2,0,400.8,10240.0,33,25.592
2026-05-22T06:48:30.050192+00:00,scheduler,3,0,400.8,10240.0,33,31.881
2026-05-22T06:48:35.051048+00:00,scheduler,0,0,2045.9,10240.0,35,57.089
2026-05-22T06:48:35.051048+00:00,scheduler,1,0,376.8,10240.0,34,26.157
2026-05-22T06:48:35.051048+00:00,scheduler,2,0,400.8,10240.0,33,25.497
2026-05-22T06:48:35.051048+00:00,scheduler,3,0,400.8,10240.0,33,31.8
2026-05-22T06:48:40.051998+00:00,scheduler,0,12,8405.9,10240.0,36,103.453
2026-05-22T06:48:40.051998+00:00,scheduler,1,0,376.8,10240.0,34,26.1
2026-05-22T06:48:40.051998+00:00,scheduler,2,0,400.8,10240.0,33,25.652
2026-05-22T06:48:40.051998+00:00,scheduler,3,0,400.8,10240.0,33,31.889
2026-05-22T06:48:45.053023+00:00,scheduler,0,10,8697.9,10240.0,37,103.792
2026-05-22T06:48:45.053023+00:00,scheduler,1,0,376.8,10240.0,34,26.32
2026-05-22T06:48:45.053023+00:00,scheduler,2,0,400.8,10240.0,33,25.636
2026-05-22T06:48:45.053023+00:00,scheduler,3,0,400.8,10240.0,33,32.068
2026-05-22T06:48:50.054036+00:00,scheduler,0,32,8447.9,10240.0,37,110.509
2026-05-22T06:48:50.054036+00:00,scheduler,1,0,376.8,10240.0,34,26.01
