timestamp,worker_id,gpu_id,util_percent,memory_used_mb,memory_total_mb,temp_c,power_w
2026-06-08T14:55:44.435376+00:00,scheduler,0,0,494.9,24564.0,39,12.581
2026-06-08T14:55:49.443533+00:00,scheduler,0,0,494.9,24564.0,39,12.319
2026-06-08T14:55:54.531762+00:00,scheduler,0,0,494.9,24564.0,39,12.398
2026-06-08T14:55:59.532586+00:00,scheduler,0,2,4202.2,24564.0,40,71.265
2026-06-08T14:56:04.534169+00:00,scheduler,0,2,5754.2,24564.0,40,71.123
2026-06-08T14:56:09.534770+00:00,scheduler,0,0,7062.2,24564.0,40,71.136
2026-06-08T14:56:14.536089+00:00,scheduler,0,1,8566.2,24564.0,41,71.158
2026-06-08T14:56:19.536698+00:00,scheduler,0,1,10138.2,24564.0,41,70.907
2026-06-08T14:56:24.537213+00:00,scheduler,0,1,11686.2,24564.0,41,71.088
2026-06-08T14:56:29.537800+00:00,scheduler,0,2,13090.2,24564.0,41,71.351
2026-06-08T14:56:34.538222+00:00,scheduler,0,1,14494.2,24564.0,41,71.167
2026-06-08T14:56:39.538646+00:00,scheduler,0,0,14800.2,24564.0,42,71.204
2026-06-08T14:56:44.539065+00:00,scheduler,0,2,15898.2,24564.0,42,71.61
2026-06-08T14:56:49.539594+00:00,scheduler,0,0,16176.2,24564.0,42,70.989
2026-06-08T14:56:54.539996+00:00,scheduler,0,0,16176.2,24564.0,42,71.063
2026-06-08T14:56:59.540505+00:00,scheduler,0,0,16176.2,24564.0,42,70.833
2026-06-08T14:57:04.540905+00:00,scheduler,0,0,16176.2,24564.0,41,32.564
2026-06-08T14:57:09.541342+00:00,scheduler,0,0,16176.2,24564.0,41,12.428
2026-06-08T14:57:14.541784+00:00,scheduler,0,0,16176.2,24564.0,41,12.521
2026-06-08T14:57:19.542206+00:00,scheduler,0,0,16176.2,24564.0,41,12.561
2026-06-08T14:57:24.542627+00:00,scheduler,0,0,16176.2,24564.0,40,12.541
2026-06-08T14:57:29.543068+00:00,scheduler,0,0,16176.2,24564.0,40,12.55
2026-06-08T14:57:34.543633+00:00,scheduler,0,87,16586.2,24564.0,57,201.247
2026-06-08T14:57:39.544137+00:00,scheduler,0,0,16280.2,24564.0,44,78.989
2026-06-08T14:57:44.544697+00:00,scheduler,0,0,16280.2,24564.0,43,70.966
2026-06-08T14:57:49.545141+00:00,scheduler,0,0,16280.2,24564.0,43,71.046
2026-06-08T14:57:54.545703+00:00,scheduler,0,0,16280.2,24564.0,42,65.619
2026-06-08T14:57:59.546141+00:00,scheduler,0,0,16280.2,24564.0,41,12.723
2026-06-08T14:58:04.546617+00:00,scheduler,0,0,16280.2,24564.0,41,12.604
2026-06-08T14:58:09.546994+00:00,scheduler,0,0,16280.2,24564.0,41,12.697
2026-06-08T14:58:14.547482+00:00,scheduler,0,0,16280.2,24564.0,41,12.633
2026-06-08T14:58:19.547876+00:00,scheduler,0,0,16280.2,24564.0,41,12.552
2026-06-08T14:58:24.548336+00:00,scheduler,0,0,16280.2,24564.0,41,12.482
2026-06-08T14:58:29.548775+00:00,scheduler,0,0,16280.2,24564.0,40,12.412
2026-06-08T14:58:34.549187+00:00,scheduler,0,0,16280.2,24564.0,40,12.483
2026-06-08T14:58:39.549753+00:00,scheduler,0,0,16280.2,24564.0,40,12.26
2026-06-08T14:58:44.550307+00:00,scheduler,0,100,16902.2,24564.0,57,446.76
2026-06-08T14:58:49.550786+00:00,scheduler,0,100,16902.2,24564.0,61,457.022
2026-06-08T14:58:54.551190+00:00,scheduler,0,100,16902.2,24564.0,64,449.6
2026-06-08T14:58:59.551667+00:00,scheduler,0,100,18380.2,24564.0,66,412.281
2026-06-08T14:59:04.552243+00:00,scheduler,0,100,18380.2,24564.0,67,448.931
2026-06-08T14:59:09.552648+00:00,scheduler,0,100,18380.2,24564.0,69,448.622
2026-06-08T14:59:14.553136+00:00,scheduler,0,100,18380.2,24564.0,70,449.05
2026-06-08T14:59:19.553503+00:00,scheduler,0,100,18380.2,24564.0,70,448.775
2026-06-08T14:59:24.553860+00:00,scheduler,0,100,18380.2,24564.0,71,449.585
2026-06-08T14:59:29.554293+00:00,scheduler,0,100,18380.2,24564.0,72,449.412
2026-06-08T14:59:34.554666+00:00,scheduler,0,0,16280.2,24564.0,55,83.472
2026-06-08T14:59:39.555076+00:00,scheduler,0,0,16280.2,24564.0,53,75.744
2026-06-08T14:59:44.555510+00:00,scheduler,0,0,16280.2,24564.0,51,74.739
2026-06-08T14:59:49.556010+00:00,scheduler,0,0,16280.2,24564.0,49,67.113
2026-06-08T14:59:54.556572+00:00,scheduler,0,0,16280.2,24564.0,47,13.752
2026-06-08T14:59:59.557143+00:00,scheduler,0,0,16280.2,24564.0,46,13.705
2026-06-08T15:00:04.557686+00:00,scheduler,0,0,16280.2,24564.0,46,13.693
2026-06-08T15:00:09.558100+00:00,scheduler,0,0,16280.2,24564.0,45,13.398
2026-06-08T15:00:14.558511+00:00,scheduler,0,0,16280.2,24564.0,44,13.129
2026-06-08T15:00:19.558908+00:00,scheduler,0,0,16280.2,24564.0,44,12.982
2026-06-08T15:00:24.559388+00:00,scheduler,0,0,16280.2,24564.0,43,12.875
2026-06-08T15:00:29.559862+00:00,scheduler,0,0,24527.6,24564.0,44,71.385
2026-06-08T15:00:34.560251+00:00,scheduler,0,0,24527.6,24564.0,44,71.532
2026-06-08T15:00:39.560768+00:00,scheduler,0,0,24527.6,24564.0,44,71.629
2026-06-08T15:00:44.561316+00:00,scheduler,0,0,24527.6,24564.0,43,52.395
2026-06-08T15:00:49.561810+00:00,scheduler,0,0,24527.6,24564.0,42,12.703
2026-06-08T15:00:54.562336+00:00,scheduler,0,0,24527.6,24564.0,42,12.657
2026-06-08T15:00:59.562710+00:00,scheduler,0,0,24527.6,24564.0,42,12.288
2026-06-08T15:01:04.563066+00:00,scheduler,0,0,24527.6,24564.0,42,12.449
2026-06-08T15:01:09.563500+00:00,scheduler,0,0,24527.6,24564.0,41,12.539
2026-06-08T15:01:14.563995+00:00,scheduler,0,0,16671.6,24564.0,42,15.295
2026-06-08T15:01:19.564571+00:00,scheduler,0,0,24527.6,24564.0,42,71.32
2026-06-08T15:01:24.564975+00:00,scheduler,0,0,24527.6,24564.0,42,71.447
2026-06-08T15:01:29.565445+00:00,scheduler,0,0,24527.6,24564.0,43,71.658
2026-06-08T15:01:34.565943+00:00,scheduler,0,0,24527.6,24564.0,42,50.403
2026-06-08T15:01:39.566549+00:00,scheduler,0,0,24527.6,24564.0,41,12.792
2026-06-08T15:01:44.567188+00:00,scheduler,0,0,24527.6,24564.0,41,12.621
2026-06-08T15:01:49.567739+00:00,scheduler,0,0,24527.6,24564.0,41,12.769
2026-06-08T15:01:54.568232+00:00,scheduler,0,0,24527.6,24564.0,41,12.504
2026-06-08T15:01:59.568677+00:00,scheduler,0,0,24527.6,24564.0,40,12.381
2026-06-08T15:02:04.569219+00:00,scheduler,0,0,24527.6,24564.0,40,12.581
2026-06-08T15:02:09.569773+00:00,scheduler,0,0,24527.6,24564.0,40,12.656
2026-06-08T15:02:14.570369+00:00,scheduler,0,0,24527.6,24564.0,40,12.677
2026-06-08T15:02:19.570868+00:00,scheduler,0,33,24527.6,24564.0,41,73.112
2026-06-08T15:02:24.571276+00:00,scheduler,0,0,24527.6,24564.0,41,70.965
2026-06-08T15:02:29.571809+00:00,scheduler,0,0,24527.6,24564.0,42,71.118
2026-06-08T15:02:34.572377+00:00,scheduler,0,0,24527.6,24564.0,42,71.05
2026-06-08T15:02:39.573042+00:00,scheduler,0,0,24527.6,24564.0,41,14.717
2026-06-08T15:02:44.573489+00:00,scheduler,0,0,24527.6,24564.0,40,12.606
2026-06-08T15:02:49.574018+00:00,scheduler,0,0,24527.6,24564.0,40,12.615
2026-06-08T15:02:54.574541+00:00,scheduler,0,0,24527.6,24564.0,40,12.682
2026-06-08T15:02:59.575095+00:00,scheduler,0,0,24527.6,24564.0,40,12.589
2026-06-08T15:03:04.575659+00:00,scheduler,0,0,24527.6,24564.0,40,12.257
2026-06-08T15:03:09.576080+00:00,scheduler,0,0,16671.6,24564.0,41,15.08
2026-06-08T15:03:14.576545+00:00,scheduler,0,0,24527.6,24564.0,41,70.74
2026-06-08T15:03:19.577058+00:00,scheduler,0,0,24527.6,24564.0,41,70.712
2026-06-08T15:03:24.577788+00:00,scheduler,0,0,24527.6,24564.0,42,70.899
2026-06-08T15:03:29.578340+00:00,scheduler,0,0,24527.6,24564.0,41,48.311
2026-06-08T15:03:34.578902+00:00,scheduler,0,0,24527.6,24564.0,40,12.473
2026-06-08T15:03:39.579437+00:00,scheduler,0,0,24527.6,24564.0,40,12.514
2026-06-08T15:03:44.579968+00:00,scheduler,0,0,24527.6,24564.0,40,12.72
2026-06-08T15:03:49.580561+00:00,scheduler,0,0,24527.6,24564.0,40,12.818
2026-06-08T15:03:54.581102+00:00,scheduler,0,0,24527.6,24564.0,40,12.788
2026-06-08T15:03:59.581602+00:00,scheduler,0,0,24527.6,24564.0,41,71.027
2026-06-08T15:04:04.582109+00:00,scheduler,0,0,24527.6,24564.0,42,71.141
2026-06-08T15:04:09.582576+00:00,scheduler,0,0,24527.6,24564.0,42,70.904
2026-06-08T15:04:14.583147+00:00,scheduler,0,0,24527.6,24564.0,42,70.806
2026-06-08T15:04:19.583714+00:00,scheduler,0,0,24527.6,24564.0,41,12.557
2026-06-08T15:04:24.584226+00:00,scheduler,0,0,24527.6,24564.0,40,12.665
2026-06-08T15:04:29.584800+00:00,scheduler,0,0,24527.6,24564.0,40,12.707
