timestamp,worker_id,gpu_id,util_percent,memory_used_mb,memory_total_mb,temp_c,power_w
2026-06-26T06:29:51.763911+00:00,scheduler,0,0,479.9,11264.0,31,3.975
2026-06-26T06:29:51.763911+00:00,scheduler,1,0,453.9,11264.0,29,3.436
2026-06-26T06:29:56.838548+00:00,scheduler,0,0,479.9,11264.0,31,3.094
2026-06-26T06:29:56.838548+00:00,scheduler,1,0,453.9,11264.0,29,3.692
2026-06-26T06:30:01.847980+00:00,scheduler,0,0,479.9,11264.0,31,2.92
2026-06-26T06:30:01.847980+00:00,scheduler,1,0,453.9,11264.0,29,3.436
2026-06-26T06:30:06.857248+00:00,scheduler,0,0,479.9,11264.0,31,2.832
2026-06-26T06:30:06.857248+00:00,scheduler,1,0,453.9,11264.0,29,3.545
2026-06-26T06:30:11.866251+00:00,scheduler,0,0,479.9,11264.0,31,2.647
2026-06-26T06:30:11.866251+00:00,scheduler,1,0,453.9,11264.0,29,3.783
2026-06-26T06:30:16.875592+00:00,scheduler,0,0,479.9,11264.0,31,2.328
2026-06-26T06:30:16.875592+00:00,scheduler,1,0,453.9,11264.0,29,3.85
2026-06-26T06:30:21.885036+00:00,scheduler,0,0,479.9,11264.0,31,2.879
2026-06-26T06:30:21.885036+00:00,scheduler,1,0,453.9,11264.0,29,3.23
2026-06-26T06:30:28.137841+00:00,scheduler,0,0,479.9,11264.0,31,2.644
2026-06-26T06:30:28.137841+00:00,scheduler,1,0,453.9,11264.0,29,3.248
2026-06-26T06:30:33.175247+00:00,scheduler,0,0,479.9,11264.0,31,2.483
2026-06-26T06:30:33.175247+00:00,scheduler,1,0,453.9,11264.0,29,3.244
2026-06-26T06:30:38.184524+00:00,scheduler,0,0,479.9,11264.0,31,2.766
2026-06-26T06:30:38.184524+00:00,scheduler,1,0,453.9,11264.0,29,2.948
2026-06-26T06:30:43.239138+00:00,scheduler,0,0,479.9,11264.0,31,3.229
2026-06-26T06:30:43.239138+00:00,scheduler,1,0,453.9,11264.0,29,3.331
2026-06-26T06:30:51.451746+00:00,scheduler,0,0,479.9,11264.0,31,2.841
2026-06-26T06:30:51.451746+00:00,scheduler,1,0,453.9,11264.0,29,3.001
