INFO:__main__:Checkpoint: /home/ubuntu/evolve_SAP/openevolve_sap/experiments/experiment_20260626_092946
INFO:__main__:Experiment dir: /home/ubuntu/evolve_SAP/openevolve_sap/experiments/experiment_20260626_092946
INFO:__main__:Data source: live_experiment, nodes: 45, eval_runs: 52
INFO:__main__:Message: Live mode: checkpoint not ready yet (saved every 50 iterations). Showing evaluations from experiment.jsonl / eval_results.
 * Tip: There are .env files present. Install python-dotenv to use them.
 * Serving Flask app 'visualizer'
 * Debug mode: off
INFO:werkzeug:[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8050
 * Running on http://195.209.208.58:8050
INFO:werkzeug:[33mPress CTRL+C to quit[0m
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782468053_29e2d6f7/2 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782470544_728c83a4/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782470544_728c83a4/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_runs HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/data HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782470544_728c83a4/2 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782478525_7107b716/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782478525_7107b716/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782478452_310594b6/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782478525_7107b716/2 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782478452_310594b6/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782478452_310594b6/2 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782455461_efe811ce/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782462152_f5fbdd98/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782465701_cec7d9db/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782466179_59ae776d/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782466179_59ae776d/1 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782466179_59ae776d/2 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782467589_1cd82092/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782470048_7cecfb8b/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782470196_e7276b7e/0 HTTP/1.1" 200 -
INFO:werkzeug:127.0.0.1 - - [26/Jun/2026 18:47:53] "GET /api/eval_image/1782472368_fc9a3902/0 HTTP/1.1" 200 -
